zip,num_ev_vehicles,num_ev_stations,ev_vehicles_per_station
95386,87.0,1.0,87.0
95387,5.0,2.0,2.5
95388,62.0,0.0,
95389,14.0,9.0,1.5555555555555556
95391,3335.0,1.0,3335.0
95401,741.0,20.0,37.05
95402,26.0,1.0,26.0
95403,1340.0,42.0,31.904761904761905
95404,1639.0,10.0,163.9
95405,734.0,4.0,183.5
95406,6.0,0.0,
95407,671.0,34.0,19.735294117647058
95409,1076.0,1.0,1076.0
95410,20.0,0.0,
95412,7.0,1.0,7.0
95413,1.0,0.0,
95415,24.0,1.0,24.0
95416,6.0,0.0,
95418,4.0,0.0,
95419,11.0,0.0,
95420,16.0,0.0,
95421,39.0,0.0,
95422,63.0,1.0,63.0
95423,31.0,1.0,31.0
95424,1.0,0.0,
95425,238.0,5.0,47.6
95426,27.0,0.0,
95427,7.0,0.0,
95428,6.0,0.0,
95429,2.0,0.0,
95430,3.0,0.0,
95432,10.0,2.0,5.0
95433,6.0,0.0,
95436,158.0,6.0,26.333333333333332
95437,168.0,9.0,18.666666666666668
95438,0.0,1.0,0.0
95439,10.0,2.0,5.0
95441,69.0,5.0,13.8
95442,158.0,5.0,31.6
95443,3.0,0.0,
95444,49.0,0.0,
95445,84.0,0.0,
95446,146.0,3.0,48.666666666666664
95448,796.0,53.0,15.018867924528301
95449,24.0,2.0,12.0
95450,16.0,3.0,5.333333333333333
95451,106.0,1.0,106.0
95452,92.0,2.0,46.0
95453,102.0,2.0,51.0
95454,17.0,4.0,4.25
95456,27.0,6.0,4.5
95457,28.0,0.0,
95458,14.0,0.0,
95459,13.0,0.0,
95460,70.0,7.0,10.0
95461,40.0,4.0,10.0
95462,28.0,2.0,14.0
95463,6.0,0.0,
95464,21.0,0.0,
95465,93.0,1.0,93.0
95466,23.0,5.0,4.6
95467,133.0,0.0,
95468,30.0,2.0,15.0
95469,12.0,0.0,
95470,71.0,2.0,35.5
95471,3.0,0.0,
95472,1408.0,12.0,117.33333333333333
95473,14.0,0.0,
95476,1303.0,22.0,59.22727272727273
95480,5.0,0.0,
95481,4.0,0.0,
95482,420.0,21.0,20.0
95485,8.0,2.0,4.0
95486,4.0,0.0,
95487,3.0,0.0,
95488,4.0,0.0,
95490,119.0,6.0,19.833333333333332
95492,843.0,14.0,60.214285714285715
95493,3.0,0.0,
95494,3.0,0.0,
95497,61.0,4.0,15.25
95501,209.0,17.0,12.294117647058824
95502,13.0,0.0,
95503,269.0,4.0,67.25
95518,15.0,0.0,
95519,289.0,1.0,289.0
95521,256.0,16.0,16.0
95524,62.0,0.0,
95525,29.0,9.0,3.2222222222222223
95527,3.0,0.0,
95528,9.0,0.0,
95531,101.0,10.0,10.1
95533,1.0,0.0,
95536,21.0,4.0,5.25
95537,3.0,0.0,
95538,1.0,0.0,
95540,115.0,10.0,11.5
95542,19.0,5.0,3.8
95543,6.0,0.0,
95545,1.0,0.0,
95546,4.0,6.0,0.6666666666666666
95547,11.0,0.0,
95548,3.0,0.0,
95549,21.0,0.0,
95550,3.0,0.0,
95551,12.0,4.0,3.0
95553,4.0,1.0,4.0
95554,1.0,0.0,
95555,3.0,0.0,
95558,3.0,0.0,
95560,11.0,0.0,
95562,19.0,1.0,19.0
95563,2.0,0.0,
95564,4.0,0.0,
95565,3.0,0.0,
95567,10.0,3.0,3.3333333333333335
95569,1.0,0.0,
95570,70.0,3.0,23.333333333333332
95571,3.0,0.0,
95573,13.0,2.0,6.5
95585,3.0,1.0,3.0
95587,1.0,0.0,
95589,10.0,1.0,10.0
95601,10.0,2.0,5.0
95602,421.0,0.0,
95603,660.0,31.0,21.29032258064516
95604,15.0,0.0,
95605,277.0,13.0,21.307692307692307
95606,7.0,2.0,3.5
95607,5.0,0.0,
95608,1441.0,7.0,205.85714285714286
95609,3.0,0.0,
95610,696.0,7.0,99.42857142857143
95611,3.0,0.0,
95612,24.0,0.0,
95613,7.0,0.0,
95614,80.0,0.0,
95615,8.0,0.0,
95616,1596.0,31.0,51.483870967741936
95617,15.0,0.0,
95618,1323.0,15.0,88.2
95619,35.0,0.0,
95620,552.0,7.0,78.85714285714286
95621,539.0,7.0,77.0
95623,62.0,0.0,
95624,2474.0,4.0,618.5
95625,2.0,0.0,
95626,96.0,0.0,
95627,35.0,5.0,7.0
95628,1243.0,7.0,177.57142857142858
95629,17.0,0.0,
95630,4821.0,61.0,79.0327868852459
95631,80.0,0.0,
95632,489.0,5.0,97.8
95633,30.0,0.0,
95634,25.0,1.0,25.0
95635,9.0,0.0,
95636,5.0,0.0,
95637,11.0,0.0,
95638,45.0,0.0,
95639,6.0,0.0,
95640,93.0,1.0,93.0
95641,19.0,0.0,
95642,77.0,4.0,19.25
95645,12.0,2.0,6.0
95646,5.0,4.0,1.25
95648,2193.0,22.0,99.68181818181819
95650,588.0,3.0,196.0
95651,18.0,1.0,18.0
95652,155.0,5.0,31.0
95655,150.0,0.0,
95656,4.0,0.0,
95658,232.0,1.0,232.0
95659,4.0,0.0,
95660,325.0,1.0,325.0
95661,1229.0,17.0,72.29411764705883
95662,575.0,1.0,575.0
95663,110.0,0.0,
95664,28.0,0.0,
95665,38.0,0.0,
95666,45.0,0.0,
95667,529.0,31.0,17.06451612903226
95668,11.0,0.0,
95669,47.0,4.0,11.75
95670,1366.0,25.0,54.64
95671,1.0,0.0,
95672,136.0,0.0,
95673,186.0,0.0,
95674,8.0,0.0,
95675,2.0,0.0,
95676,2.0,0.0,
95677,1058.0,23.0,46.0
95678,1096.0,35.0,31.314285714285713
95679,2.0,0.0,
95680,3.0,0.0,
95681,13.0,0.0,
95682,731.0,3.0,243.66666666666666
95683,280.0,2.0,140.0
95684,42.0,4.0,10.5
95685,96.0,4.0,24.0
95686,10.0,0.0,
95687,1484.0,21.0,70.66666666666667
95688,1040.0,16.0,65.0
95689,21.0,0.0,
95690,40.0,0.0,
95691,1269.0,22.0,57.68181818181818
95692,52.0,0.0,
95693,216.0,0.0,
95694,226.0,5.0,45.2
95695,476.0,19.0,25.05263157894737
95696,5.0,0.0,
95698,4.0,0.0,
95699,3.0,0.0,
95701,12.0,0.0,
95703,28.0,0.0,
95709,79.0,0.0,
95712,5.0,0.0,
95713,134.0,4.0,33.5
95714,3.0,0.0,
95715,2.0,0.0,
95717,1.0,0.0,
95720,1.0,0.0,
95722,178.0,0.0,
95724,2.0,0.0,
95726,90.0,5.0,18.0
95728,22.0,5.0,4.4
95735,2.0,1.0,2.0
95736,12.0,0.0,
95741,13.0,0.0,
95742,1520.0,3.0,506.6666666666667
95746,1504.0,5.0,300.8
95747,4935.0,9.0,548.3333333333334
95755,1.0,0.0,
95757,3517.0,54.0,65.12962962962963
95758,2134.0,15.0,142.26666666666668
95759,3.0,0.0,
95762,3437.0,11.0,312.45454545454544
95763,15.0,0.0,
95765,2220.0,8.0,277.5
95775,1.0,0.0,
95776,837.0,12.0,69.75
95798,3.0,0.0,
95811,293.0,47.0,6.23404255319149
95812,26.0,0.0,
95813,2.0,0.0,
95814,431.0,131.0,3.2900763358778624
95815,233.0,21.0,11.095238095238095
95816,1626.0,9.0,180.66666666666666
95817,284.0,20.0,14.2
95818,1026.0,2.0,513.0
95819,850.0,6.0,141.66666666666666
95820,428.0,11.0,38.90909090909091
95821,583.0,6.0,97.16666666666667
95822,858.0,12.0,71.5
95823,785.0,9.0,87.22222222222223
95824,261.0,1.0,261.0
95825,555.0,6.0,92.5
95826,605.0,12.0,50.416666666666664
95827,452.0,24.0,18.833333333333332
95828,1189.0,4.0,297.25
95829,1572.0,2.0,786.0
95830,33.0,0.0,
95831,1383.0,4.0,345.75
95832,138.0,4.0,34.5
95833,830.0,34.0,24.41176470588235
95834,1725.0,24.0,71.875
95835,2164.0,17.0,127.29411764705883
95837,42.0,3.0,14.0
95838,400.0,5.0,80.0
95841,279.0,7.0,39.857142857142854
95842,404.0,4.0,101.0
95843,1193.0,1.0,1193.0
95851,4.0,0.0,
95852,6.0,0.0,
95860,1.0,0.0,
95864,1117.0,3.0,372.3333333333333
95865,7.0,0.0,
95866,5.0,0.0,
95899,14.0,0.0,
95901,257.0,3.0,85.66666666666667
95903,22.0,0.0,
95912,36.0,0.0,
95914,2.0,0.0,
95916,3.0,0.0,
95917,19.0,0.0,
95918,33.0,0.0,
95919,4.0,0.0,
95920,2.0,0.0,
95922,4.0,0.0,
95924,2.0,0.0,
95925,1.0,0.0,
95926,361.0,3.0,120.33333333333333
95927,12.0,0.0,
95928,496.0,36.0,13.777777777777779
95930,1.0,0.0,
95932,27.0,1.0,27.0
95934,1.0,0.0,
95935,2.0,0.0,
95936,2.0,2.0,1.0
95937,7.0,5.0,1.4
95938,62.0,0.0,
95941,1.0,0.0,
95942,26.0,0.0,
95943,5.0,0.0,
95945,315.0,12.0,26.25
95946,199.0,0.0,
95947,4.0,0.0,
95948,62.0,1.0,62.0
95949,314.0,1.0,314.0
95950,2.0,0.0,
95951,17.0,0.0,
95953,107.0,0.0,
95954,30.0,0.0,
95955,4.0,0.0,
95956,2.0,0.0,
95957,7.0,0.0,
95959,418.0,1.0,418.0
95960,11.0,1.0,11.0
95961,555.0,1.0,555.0
95962,17.0,2.0,8.5
95963,67.0,2.0,33.5
95965,98.0,3.0,32.666666666666664
95966,135.0,1.0,135.0
95967,4.0,0.0,
95968,9.0,0.0,
95969,99.0,2.0,49.5
95970,2.0,0.0,
95971,28.0,3.0,9.333333333333334
95972,1.0,0.0,
95973,505.0,4.0,126.25
95974,2.0,0.0,
95975,34.0,0.0,
95977,19.0,0.0,
95979,2.0,0.0,
95982,17.0,0.0,
95983,5.0,0.0,
95987,27.0,4.0,6.75
95988,44.0,2.0,22.0
95991,379.0,3.0,126.33333333333333
95992,12.0,0.0,
95993,590.0,3.0,196.66666666666666
96001,438.0,14.0,31.285714285714285
96002,306.0,18.0,17.0
96003,413.0,9.0,45.888888888888886
96007,108.0,4.0,27.0
96008,9.0,0.0,
96009,2.0,0.0,
96011,1.0,0.0,
96012,1.0,0.0,
96013,6.0,1.0,6.0
96014,1.0,0.0,
96015,3.0,0.0,
96017,2.0,0.0,
96019,56.0,0.0,
96020,5.0,0.0,
96021,62.0,6.0,10.333333333333334
96022,118.0,1.0,118.0
96023,1.0,0.0,
96024,6.0,1.0,6.0
96025,9.0,3.0,3.0
96027,5.0,0.0,
96028,7.0,0.0,
96029,1.0,0.0,
96032,10.0,0.0,
96033,1.0,0.0,
96034,1.0,0.0,
96035,16.0,0.0,
96037,2.0,0.0,
96038,1.0,0.0,
96039,1.0,0.0,
96040,1.0,0.0,
96041,8.0,0.0,
96044,5.0,1.0,5.0
96046,2.0,0.0,
96047,6.0,0.0,
96048,6.0,0.0,
96049,6.0,0.0,
96050,1.0,0.0,
96051,17.0,2.0,8.5
96052,12.0,1.0,12.0
96055,18.0,0.0,
96056,7.0,0.0,
96057,5.0,0.0,
96058,2.0,0.0,
96059,1.0,0.0,
96061,1.0,0.0,
96062,8.0,0.0,
96063,1.0,2.0,0.5
96064,11.0,0.0,
96067,102.0,11.0,9.272727272727273
96069,10.0,0.0,
96073,64.0,1.0,64.0
96080,153.0,12.0,12.75
96084,6.0,0.0,
96085,1.0,0.0,
96087,6.0,0.0,
96088,29.0,1.0,29.0
96089,1.0,0.0,
96090,2.0,0.0,
96091,2.0,2.0,1.0
96092,2.0,0.0,
96093,23.0,1.0,23.0
96094,45.0,6.0,7.5
96096,6.0,0.0,
96097,38.0,7.0,5.428571428571429
96099,9.0,0.0,
96101,4.0,2.0,2.0
96103,8.0,2.0,4.0
96104,1.0,0.0,
96105,1.0,0.0,
96106,4.0,1.0,4.0
96107,3.0,1.0,3.0
96108,2.0,0.0,
96114,4.0,0.0,
96115,0.0,1.0,0.0
96117,1.0,0.0,
96118,7.0,1.0,7.0
96119,1.0,0.0,
96120,18.0,2.0,9.0
96122,19.0,1.0,19.0
96124,2.0,0.0,
96125,5.0,0.0,
96126,2.0,0.0,
96128,1.0,0.0,
96129,2.0,0.0,
96130,21.0,5.0,4.2
96134,3.0,1.0,3.0
96137,10.0,0.0,
96140,34.0,0.0,
96141,13.0,0.0,
96142,11.0,0.0,
96143,35.0,0.0,
96145,92.0,7.0,13.142857142857142
96146,48.0,3.0,16.0
96148,20.0,1.0,20.0
96150,303.0,19.0,15.947368421052632
96151,11.0,0.0,
96155,4.0,0.0,
96158,8.0,0.0,
96160,26.0,0.0,
96161,739.0,25.0,29.56
96162,15.0,0.0,
96202,1.0,0.0,
96251,2.0,0.0,
96322,1.0,0.0,
96349,2.0,0.0,
96375,1.0,0.0,
96377,1.0,0.0,
96379,1.0,0.0,
96540,1.0,0.0,
96701,1.0,0.0,
96706,4.0,0.0,
96707,1.0,0.0,
96720,2.0,0.0,
96722,1.0,0.0,
96731,1.0,0.0,
96732,1.0,0.0,
96734,7.0,0.0,
96740,10.0,0.0,
96741,1.0,0.0,
96744,1.0,0.0,
96745,1.0,0.0,
96746,1.0,0.0,
96753,3.0,0.0,
96756,1.0,0.0,
96761,2.0,0.0,
96764,1.0,0.0,
96776,1.0,0.0,
96781,1.0,0.0,
96786,1.0,0.0,
96790,2.0,0.0,
96813,7.0,0.0,
96814,6.0,0.0,
96815,1.0,0.0,
96816,3.0,0.0,
96817,1.0,0.0,
96818,4.0,0.0,
96819,3.0,0.0,
96821,4.0,0.0,
96822,3.0,0.0,
96823,1.0,0.0,
96825,1.0,0.0,
96826,1.0,0.0,
96915,1.0,0.0,
96931,1.0,0.0,
97007,2.0,0.0,
97008,1.0,0.0,
97034,3.0,0.0,
97035,2.0,0.0,
97054,1.0,0.0,
97060,1.0,0.0,
97062,2.0,0.0,
97070,3.0,0.0,
97071,1.0,0.0,
97080,3.0,0.0,
97086,1.0,0.0,
97202,3.0,0.0,
97205,1.0,0.0,
97206,1.0,0.0,
97209,11.0,0.0,
97210,1.0,0.0,
97211,1.0,0.0,
97213,1.0,0.0,
97214,2.0,0.0,
97215,1.0,0.0,
97217,2.0,0.0,
97219,2.0,0.0,
97224,1.0,0.0,
97225,3.0,0.0,
97229,5.0,0.0,
97230,1.0,0.0,
97236,1.0,0.0,
97239,2.0,0.0,
97301,1.0,0.0,
97303,1.0,0.0,
97306,1.0,0.0,
97333,1.0,0.0,
97367,1.0,0.0,
97402,2.0,0.0,
97403,1.0,0.0,
97404,1.0,0.0,
97405,2.0,0.0,
97408,1.0,0.0,
97415,1.0,0.0,
97459,1.0,0.0,
97501,1.0,0.0,
97504,4.0,0.0,
97520,1.0,0.0,
97527,3.0,0.0,
97623,1.0,0.0,
97702,5.0,0.0,
97703,4.0,0.0,
97707,2.0,0.0,
97741,1.0,0.0,
97756,1.0,0.0,
97759,1.0,0.0,
98004,17.0,0.0,
98005,7.0,0.0,
98006,3.0,0.0,
98007,2.0,0.0,
98008,5.0,0.0,
98009,1.0,0.0,
98010,1.0,0.0,
98011,3.0,0.0,
98012,3.0,0.0,
98021,3.0,0.0,
98027,4.0,0.0,
98028,3.0,0.0,
98029,4.0,0.0,
98031,1.0,0.0,
98032,1.0,0.0,
98033,5.0,0.0,
98034,7.0,0.0,
98036,1.0,0.0,
98037,1.0,0.0,
98039,1.0,0.0,
98040,8.0,0.0,
98043,1.0,0.0,
98045,1.0,0.0,
98052,13.0,0.0,
98053,2.0,0.0,
98056,3.0,0.0,
98058,4.0,0.0,
98059,2.0,0.0,
98062,1.0,0.0,
98065,1.0,0.0,
98070,1.0,0.0,
98072,2.0,0.0,
98074,2.0,0.0,
98075,4.0,0.0,
98083,2.0,0.0,
98087,1.0,0.0,
98092,1.0,0.0,
98101,5.0,0.0,
98102,6.0,0.0,
98103,5.0,0.0,
98104,4.0,0.0,
98105,4.0,0.0,
98106,2.0,0.0,
98107,1.0,0.0,
98109,20.0,0.0,
98110,3.0,0.0,
98112,1.0,0.0,
98115,7.0,0.0,
98116,1.0,0.0,
98117,1.0,0.0,
98118,1.0,0.0,
98119,6.0,0.0,
98121,10.0,0.0,
98122,5.0,0.0,
98124,1.0,0.0,
98125,3.0,0.0,
98126,3.0,0.0,
98133,3.0,0.0,
98144,1.0,0.0,
98155,1.0,0.0,
98168,3.0,0.0,
98177,2.0,0.0,
98188,1.0,0.0,
98198,2.0,0.0,
98199,3.0,0.0,
98203,2.0,0.0,
98208,1.0,0.0,
98221,1.0,0.0,
98223,3.0,0.0,
98225,2.0,0.0,
98230,1.0,0.0,
98236,1.0,0.0,
98248,1.0,0.0,
98249,1.0,0.0,
98250,4.0,0.0,
98252,1.0,0.0,
98258,2.0,0.0,
98266,1.0,0.0,
98270,1.0,0.0,
98277,2.0,0.0,
98296,1.0,0.0,
98310,1.0,0.0,
98311,1.0,0.0,
98312,2.0,0.0,
98315,2.0,0.0,
98327,1.0,0.0,
98332,5.0,0.0,
98335,1.0,0.0,
98338,1.0,0.0,
98368,1.0,0.0,
98370,1.0,0.0,
98373,4.0,0.0,
98374,1.0,0.0,
98383,1.0,0.0,
98390,1.0,0.0,
98391,3.0,0.0,
98402,3.0,0.0,
98404,1.0,0.0,
98405,1.0,0.0,
98433,2.0,0.0,
98467,1.0,0.0,
98498,1.0,0.0,
98499,1.0,0.0,
98501,2.0,0.0,
98502,1.0,0.0,
98503,1.0,0.0,
98506,1.0,0.0,
98513,1.0,0.0,
98516,1.0,0.0,
98532,1.0,0.0,
98584,1.0,0.0,
98607,2.0,0.0,
98642,1.0,0.0,
98660,2.0,0.0,
98661,15.0,0.0,
98663,1.0,0.0,
98671,3.0,0.0,
98672,1.0,0.0,
98674,2.0,0.0,
98683,1.0,0.0,
98684,1.0,0.0,
98685,1.0,0.0,
98902,1.0,0.0,
99016,1.0,0.0,
99027,1.0,0.0,
99033,1.0,0.0,
99067,0.0,1.0,0.0
99216,1.0,0.0,
99224,1.0,0.0,
99344,1.0,0.0,
99352,1.0,0.0,
99354,1.0,0.0,
99362,1.0,0.0,
99515,1.0,0.0,
99521,1.0,0.0,
99664,1.0,0.0,
99709,1.0,0.0,
99801,1.0,0.0,
nan,0.0,1.0,0.0
